Date,ABSA,AMAC,ARM,BAMB,BAT,BKG,BOC,BRIT,CABL,CARB,CGEN,CIC,COOP,CRWN,CTUM,DCON,DTK,EABL,EGAD,EQTY,EVRD,FTGH,GLD,HAFR,HBE,HFCK,IMH,JUB,KAPC,KCB,KEGN,KNRE,KPLC,KPLC-P4,KPLC-P7,KQ,KUKZ,KURV,LAPR,LBTY,LIMT,LKL,MSC,NBV,NCBA,NMG,NSE,OCH,PORT,SASN,SBIC,SCAN,SCBK,SCOM,SGL,SKL,SLAM,SMER,SMWF,TCL,TOTL,TPSE,UCHM,UMME,UNGA,WTK,XPRS,^N10I,^N20I,^N25I,^NASI,^NBDI,^NBSI,^ZKEQTK,^ZKEQTU
2025-01-02,18.85,70.0,5.55,55.0,376.25,35.0,88.75,5.82,1.06,20.35,25.0,2.14,17.45,33.9,10.2,0.45,66.75,175.5,12.0,48.0,1.17,0.96,3260.0,0.37,4.66,4.6,36.0,174.75,239.25,42.4,3.75,1.35,5.18,4.0,6.0,3.83,392.5,1500.0,20.0,6.7,350.0,2.3,0.27,2.01,51.0,14.4,5.9,2.81,29.05,15.0,139.75,2.51,285.25,17.2,4.99,,4.95,2.44,,0.4,20.35,15.85,0.16,16.7,15.0,224.75,3.6,1327.4,2058.67,3457.87,125.34,1108.71,,2547.58,1697.07
2025-01-03,19.0,70.0,5.55,55.5,371.75,35.0,88.75,5.64,1.05,19.6,24.25,2.15,17.65,35.55,10.95,0.45,67.0,176.5,12.0,48.0,1.06,0.98,3260.0,0.35,4.66,4.74,36.15,175.25,235.0,42.8,3.89,1.41,5.42,4.0,6.0,3.83,392.5,1500.0,20.0,6.58,350.0,2.3,0.27,2.01,50.75,14.85,5.9,2.73,30.7,15.25,144.25,2.31,291.25,17.35,5.0,,4.82,2.65,,0.4,21.5,15.0,0.16,16.75,14.4,224.75,3.44,1335.89,2088.97,3483.67,126.36,1108.69,,2564.79,1708.53
2025-01-06,18.85,70.0,5.55,55.25,372.75,35.0,86.0,6.16,1.06,19.25,24.0,2.19,17.65,32.0,10.25,0.45,68.5,179.0,12.0,47.8,1.12,1.0,3260.0,0.36,4.66,4.83,36.1,189.5,235.0,42.9,3.97,1.38,5.86,4.0,6.0,4.05,392.5,1500.0,20.0,6.26,350.0,2.3,0.27,2.01,49.2,14.0,6.16,2.87,28.25,14.9,145.5,2.54,295.5,17.6,4.51,,5.18,2.67,,0.41,20.65,15.0,0.16,17.0,15.1,224.5,3.5,1336.77,2095.88,3494.82,127.28,1109.18,,2578.16,1716.78
2025-01-07,18.5,70.0,5.55,55.0,373.5,34.85,86.0,6.56,1.06,19.55,25.15,2.27,17.8,33.1,10.05,0.45,68.25,177.75,11.65,47.95,1.1,0.96,3260.0,0.37,4.66,4.99,36.55,190.0,235.0,43.0,4.24,1.38,6.44,4.0,6.0,4.33,392.5,1500.0,20.0,6.26,350.0,2.3,0.27,2.0,49.95,14.0,6.3,2.72,29.5,16.0,156.75,2.65,300.25,17.7,4.65,,4.82,2.55,,0.4,20.8,15.0,0.17,17.35,15.4,224.0,3.38,1338.87,2132.26,3520.92,128.43,1109.52,,2579.72,1716.49
2025-01-08,18.8,70.0,5.55,54.5,374.5,34.9,86.25,7.08,1.05,19.25,24.0,2.29,17.8,32.0,10.45,0.45,68.5,179.5,11.65,47.6,1.15,0.96,3260.0,0.36,4.66,5.3,35.4,190.0,233.0,42.8,4.13,1.39,6.98,4.0,6.0,4.76,392.5,1500.0,20.0,6.6,350.0,2.3,0.27,2.0,49.25,13.55,6.62,2.94,28.35,16.0,156.0,2.71,302.5,17.8,4.95,,5.08,2.75,,0.41,21.0,15.45,0.17,17.45,15.4,222.0,3.15,1340.58,2145.52,3522.61,128.93,1109.82,,2586.9,1723.26
2025-01-09,18.8,70.0,5.55,54.25,372.75,34.95,86.25,6.54,1.09,19.2,24.0,2.33,17.35,32.0,10.5,0.45,69.75,176.0,11.65,47.6,1.16,0.95,3260.0,0.34,4.66,5.38,35.05,190.0,232.75,42.9,4.32,1.44,7.4,4.0,6.0,5.22,392.5,1500.0,20.0,6.5,350.0,2.35,0.27,2.07,49.1,13.2,6.5,2.9,28.0,15.95,156.5,2.74,293.25,17.95,4.77,,5.06,2.6,,0.43,20.8,16.25,0.17,17.4,16.0,221.25,3.1,1335.86,2142.52,3508.57,128.97,1109.79,,2575.13,1712.12
2025-01-10,19.1,70.0,5.55,54.0,370.25,35.0,86.25,6.58,1.1,19.35,24.0,2.32,16.6,32.0,10.8,0.45,70.0,179.5,12.0,47.5,1.12,0.97,3260.0,0.36,4.66,5.8,33.95,190.5,232.75,43.3,4.3,1.53,6.94,4.0,6.0,5.74,400.0,1500.0,20.0,7.14,350.0,2.45,0.27,2.11,48.45,13.55,6.76,2.99,27.5,16.05,157.0,2.89,300.0,18.1,4.71,,5.12,2.7,,0.44,20.9,16.25,0.18,17.05,17.0,222.0,3.1,1338.17,2145.27,3511.33,129.64,1107.13,,2600.85,1734.57
2025-01-13,18.7,70.0,5.55,54.75,366.25,35.0,86.25,7.0,1.14,19.3,24.0,2.35,16.55,31.2,10.9,0.45,68.75,175.75,12.0,47.8,1.16,0.96,3260.0,0.35,4.66,6.36,34.55,194.5,232.75,43.45,4.28,1.63,6.28,4.0,6.0,6.3,400.0,1500.0,20.0,7.12,350.0,2.5,0.27,2.0,47.35,13.6,6.84,3.0,26.15,15.7,150.75,2.77,299.75,18.2,4.8,,5.02,2.61,,0.44,21.05,15.8,0.19,16.85,17.0,221.25,3.1,1332.06,2142.3,3494.13,129.66,1101.35,,2591.95,1723.3
2025-01-14,18.45,70.0,5.55,57.75,370.25,35.0,86.25,7.12,1.12,19.7,26.0,2.38,16.45,31.05,11.0,0.45,68.5,178.5,10.85,48.35,1.12,1.0,3260.0,0.36,4.66,6.9,34.4,192.0,236.25,43.45,4.18,1.73,6.46,4.0,6.0,6.92,400.0,1500.0,20.0,6.54,332.0,2.31,0.27,2.0,47.15,13.75,6.78,3.0,25.4,15.3,146.5,2.88,295.75,18.1,5.02,,5.14,2.57,,0.45,21.1,16.0,0.19,17.0,17.0,220.0,3.1,1333.78,2156.21,3492.58,129.73,1101.37,,2595.91,1725.93
2025-01-15,17.2,70.0,5.55,57.5,370.5,34.8,86.25,7.46,1.13,19.75,24.1,2.47,15.85,31.05,11.2,0.45,68.25,177.5,10.85,48.0,1.21,1.0,3260.0,0.39,4.66,7.52,34.0,194.75,236.25,43.3,4.16,1.67,6.96,4.0,6.0,7.6,395.0,1500.0,20.0,6.5,332.0,2.5,0.27,2.02,47.25,13.25,6.74,3.0,25.9,15.45,144.5,2.82,289.25,18.25,5.0,,5.18,2.5,,0.46,20.75,15.25,0.18,17.25,17.0,218.75,3.1,1317.64,2148.56,3456.68,129.47,1100.96,,2568.1,1707.44
2025-01-16,17.0,70.0,5.55,57.0,370.0,34.0,86.25,7.36,1.14,19.5,24.1,2.41,15.7,32.65,11.0,0.45,68.5,180.0,11.9,48.45,1.17,0.99,3260.0,0.37,4.66,8.22,33.6,196.75,236.25,43.15,4.13,1.63,7.0,4.0,6.0,8.36,395.0,1500.0,20.0,7.12,332.0,2.5,0.27,2.04,47.45,13.45,6.34,3.0,27.2,15.15,140.0,2.83,282.5,18.6,5.0,,5.6,2.4,,0.48,21.35,15.25,0.18,17.35,17.0,215.0,3.1,1325.18,2132.99,3463.12,130.45,1101.31,,2576.63,1713.11
2025-01-17,17.15,70.0,5.55,57.0,370.0,34.95,86.0,7.46,1.12,19.05,24.1,2.53,16.2,33.0,10.9,0.45,66.25,180.25,11.9,48.5,1.21,0.96,3260.0,0.39,4.66,8.98,33.2,194.25,232.0,42.95,4.14,1.66,6.98,4.0,6.0,8.5,395.0,1500.0,20.0,7.2,314.0,2.32,0.27,2.1,47.65,13.55,6.72,3.01,27.9,15.1,140.25,2.81,280.25,18.6,5.0,,6.1,2.54,,0.5,21.95,15.05,0.19,17.1,17.0,216.0,3.1,1330.92,2146.86,3470.62,130.79,1102.52,,2575.36,1712.27
2025-01-20,17.25,70.0,5.55,56.75,370.0,35.0,86.0,7.84,1.13,19.8,22.25,2.68,16.25,33.0,11.8,0.45,69.0,180.25,11.9,48.45,1.15,0.99,3260.0,0.37,4.66,8.96,32.6,194.0,235.0,43.1,4.14,1.67,6.86,4.0,6.0,7.66,395.0,1500.0,20.0,7.3,314.0,2.5,0.27,2.07,48.85,13.7,6.4,3.12,27.2,14.8,141.5,2.88,279.25,18.9,4.54,,6.18,2.54,,0.55,20.65,15.0,0.2,17.0,17.8,217.25,3.1,1340.44,2170.89,3491.94,131.53,1104.53,,2585.01,1720.68
2025-01-21,17.2,70.0,5.55,56.25,369.75,34.95,86.0,8.0,1.2,19.7,22.05,2.59,16.05,33.0,12.0,0.45,69.25,183.0,12.1,48.75,1.22,0.99,3260.0,0.4,4.66,9.42,33.3,192.0,240.0,43.6,4.13,1.7,6.6,4.0,6.0,6.9,395.0,1500.0,20.0,7.2,314.0,2.61,0.27,2.09,48.1,13.35,6.44,3.03,27.5,14.9,142.75,3.0,281.0,19.0,4.84,,6.24,2.54,,0.72,21.35,14.5,0.21,16.95,16.05,215.25,3.4,1345.21,2169.42,3507.54,131.83,1108.88,,2604.44,1733.61
2025-01-22,17.45,70.0,5.55,56.5,369.5,33.5,86.0,8.08,1.32,19.8,22.05,2.53,16.05,33.15,12.1,0.45,70.0,184.75,12.1,49.15,1.24,1.05,3260.0,0.4,4.66,8.96,34.7,200.0,240.0,44.05,4.05,1.7,6.48,4.0,6.0,6.22,395.0,1500.0,20.0,7.3,314.0,2.65,0.27,2.06,49.0,13.1,6.44,3.2,25.2,14.9,138.25,2.99,281.5,18.9,4.84,,6.2,2.5,,0.79,21.95,15.0,0.23,17.0,17.65,216.0,3.32,1353.39,2165.73,3529.74,131.73,1110.91,,2620.09,1744.03
2025-01-23,17.55,70.0,5.55,56.25,370.0,35.55,80.5,8.24,1.45,19.9,22.05,2.55,16.2,33.0,11.85,0.45,69.75,189.5,12.1,48.9,1.22,1.15,3260.0,0.41,4.66,8.98,34.9,202.5,240.0,45.35,4.15,1.7,6.48,4.0,6.0,5.6,395.0,1500.0,20.0,7.38,314.0,2.52,0.27,2.0,49.6,13.1,6.5,3.2,25.05,14.95,140.0,2.86,285.0,18.9,5.0,,6.76,2.54,,0.86,22.5,15.0,0.23,16.85,18.65,215.5,2.99,1365.5,2186.9,3560.14,132.43,1111.32,,2650.78,1765.82
2025-01-24,17.9,70.0,5.55,55.0,368.0,35.05,80.5,8.44,1.59,19.9,22.0,2.6,16.2,33.0,11.45,0.45,69.75,193.25,13.0,48.7,1.24,1.26,3260.0,0.45,4.66,8.12,34.9,203.25,240.0,45.8,4.16,1.7,6.36,4.0,6.0,5.36,395.0,1500.0,20.0,7.1,314.0,2.6,0.27,2.11,49.05,13.3,6.48,3.2,24.9,15.0,138.0,2.97,286.5,18.9,5.0,,7.04,2.53,,0.93,21.85,15.5,0.24,16.8,18.7,215.0,2.99,1371.49,2185.88,3569.73,132.48,1110.97,,2669.4,1778.22
2025-01-27,17.95,70.0,5.55,56.5,369.5,34.4,80.5,8.54,1.73,20.0,24.1,2.63,16.3,33.0,12.0,0.45,69.75,193.5,13.65,48.55,1.22,1.3,3260.0,0.49,4.66,7.44,35.05,200.5,240.0,45.35,4.12,1.7,6.4,4.0,6.0,5.1,395.0,1500.0,20.0,7.38,314.0,2.7,0.27,2.2,49.75,13.3,6.48,3.28,26.25,15.15,139.0,2.97,283.0,18.8,5.0,,6.84,2.61,,0.99,22.55,14.0,0.23,17.0,19.6,214.75,2.99,1370.9,2195.12,3570.86,132.11,1111.56,,2658.28,1770.81
2025-01-28,17.9,70.0,5.55,58.0,368.25,34.4,80.5,8.46,1.9,19.7,24.7,2.65,16.4,30.2,11.35,0.45,69.5,194.0,13.5,48.5,1.25,1.41,3260.0,0.53,4.66,7.28,35.15,205.0,240.0,45.1,4.1,1.71,6.36,4.0,6.0,5.42,395.0,1500.0,20.0,6.74,314.0,2.74,0.27,2.21,49.5,13.3,6.44,3.32,28.85,15.0,139.25,2.81,283.0,18.85,5.04,,6.32,2.71,,1.05,21.25,14.9,0.24,17.05,20.1,214.0,3.25,1370.37,2190.92,3569.94,132.28,1107.29,,2655.76,1769.82
2025-01-29,17.95,70.0,5.55,57.0,368.0,35.85,80.5,8.16,2.05,19.9,24.7,2.7,16.45,30.0,11.9,0.45,69.5,195.0,13.5,48.35,1.22,1.47,3260.0,0.58,4.66,6.98,35.0,205.0,240.0,44.65,4.08,1.7,6.44,4.0,6.0,5.36,395.0,1500.0,20.0,6.56,314.0,2.8,0.27,2.11,48.75,13.8,6.46,3.27,27.45,15.05,139.0,2.85,281.5,18.3,4.98,,6.28,2.57,,1.12,21.1,15.0,0.25,16.9,19.55,214.75,3.5,1360.17,2194.57,3544.38,130.66,1113.62,,2636.19,1756.78
2025-01-30,17.95,63.0,5.55,57.0,363.75,35.85,86.0,8.06,2.25,19.9,22.45,2.73,16.45,30.0,11.35,0.45,70.0,191.0,13.0,47.65,1.26,1.61,3260.0,0.63,4.66,6.82,34.8,199.5,240.0,43.75,4.1,1.68,6.78,4.0,6.0,5.2,434.0,1500.0,20.0,6.58,330.0,2.8,0.27,2.13,48.6,13.85,6.6,3.4,29.0,15.0,138.5,3.04,280.75,17.7,5.0,,6.7,2.54,,1.23,22.75,15.0,0.26,16.9,18.3,214.75,3.5,1338.23,2181.86,3496.44,128.48,1114.12,,2590.39,1727.6
2025-01-31,17.95,56.75,5.55,59.25,362.5,34.85,86.0,7.26,2.47,19.75,23.05,2.72,16.55,31.45,10.7,0.45,70.0,180.5,13.0,47.2,1.21,1.77,3260.0,0.69,4.66,6.7,33.7,200.0,240.0,42.75,4.21,1.67,7.56,4.0,6.0,5.4,434.0,1500.0,20.0,6.58,330.0,2.75,0.27,2.05,48.5,13.9,6.36,3.58,27.0,14.95,139.0,3.32,278.5,17.2,5.0,,7.08,2.79,,1.35,21.9,15.1,0.28,16.9,19.85,214.75,3.5,1312.58,2162.58,3436.04,128.28,1115.3,,2532.5,1687.68
2025-02-03,18.0,56.75,5.55,57.0,361.75,34.85,86.0,6.64,2.71,19.9,22.9,2.76,16.5,31.0,11.15,0.45,69.5,179.25,13.0,48.0,1.31,1.93,3260.0,0.75,4.66,7.32,35.0,200.0,238.75,43.45,4.48,1.61,7.08,4.0,6.0,5.48,430.0,1500.0,20.0,6.6,330.0,2.9,0.27,2.02,48.35,13.85,6.38,3.58,27.95,14.95,140.75,3.38,277.25,17.6,5.38,,6.54,3.05,,1.48,21.2,15.1,0.3,16.8,20.15,215.0,3.5,1325.06,2159.74,3464.7,127.71,1118.48,,2556.32,1703.55
2025-02-04,17.9,56.75,5.55,55.75,361.75,36.0,80.0,6.94,2.98,19.95,22.9,2.81,16.3,31.0,11.25,0.45,69.5,179.5,12.5,48.0,1.44,2.12,3260.0,0.82,4.66,7.94,34.6,200.0,240.0,44.55,4.73,1.67,7.0,4.0,6.0,5.48,430.0,1500.0,20.0,7.12,330.0,3.09,0.27,2.12,48.5,13.65,6.48,3.65,27.8,15.0,145.0,3.52,279.75,17.85,5.88,,6.54,3.35,,1.62,21.2,15.3,0.32,16.9,20.0,212.0,3.5,1332.0,2181.38,3484.6,128.96,1120.9,,2578.45,1718.97
2025-02-05,17.95,56.75,5.55,56.0,362.75,35.45,80.0,7.02,2.97,20.0,22.9,2.82,16.2,31.05,11.25,0.45,69.75,179.0,12.55,48.65,1.52,2.21,3260.0,0.89,4.66,7.64,35.3,200.0,240.0,45.1,4.63,1.69,7.04,4.0,6.0,5.52,430.0,1500.0,20.0,6.72,330.0,3.17,0.27,2.06,47.95,14.0,6.56,3.57,27.8,15.25,144.75,3.66,279.75,18.45,6.2,,6.74,3.55,,1.65,22.5,16.0,0.33,16.8,18.7,211.0,3.48,1344.5,2190.99,3517.65,130.69,1120.1,,2607.29,1737.52
2025-02-06,18.0,56.75,5.55,58.0,362.0,35.45,80.0,7.0,2.68,20.0,22.9,2.8,16.15,31.05,11.35,0.45,69.75,183.75,12.55,48.35,1.51,2.1,3385.0,0.95,4.66,7.54,35.25,200.0,240.0,45.1,4.47,1.69,6.94,4.0,6.0,5.48,430.0,1500.0,20.0,6.96,330.0,3.12,0.27,2.08,47.9,14.0,6.58,3.49,27.85,15.5,143.5,3.87,279.75,18.15,6.06,,7.2,3.59,,1.49,22.3,16.0,0.36,16.9,20.55,215.0,3.8,1343.11,2188.21,3513.25,130.01,1118.84,,2608.56,1739.71
2025-02-07,18.25,56.75,5.55,57.75,362.0,35.45,80.0,7.0,2.42,20.0,22.9,2.78,16.05,31.05,12.2,0.45,69.75,183.75,12.55,48.0,1.5,1.9,3385.0,1.02,4.66,8.0,35.5,200.0,240.0,45.05,4.52,1.69,6.96,4.0,6.0,5.48,400.0,1500.0,20.0,7.24,301.0,3.2,0.27,2.15,48.2,13.75,6.68,3.49,30.45,15.5,143.5,3.78,279.5,17.95,6.38,,6.52,3.26,,1.35,22.0,15.95,0.38,17.0,21.4,211.25,3.8,1340.51,2194.48,3508.72,129.58,1132.25,,2602.76,1735.84
2025-02-10,18.2,52.0,5.55,57.0,362.25,34.8,80.0,6.96,2.18,20.0,22.9,2.74,16.1,33.0,11.3,0.45,71.0,186.75,12.55,47.95,1.41,1.71,3385.0,1.12,4.66,8.46,35.6,200.0,240.0,44.95,4.49,1.67,6.9,4.0,6.0,5.34,400.0,1500.0,20.0,7.28,301.0,3.09,0.27,2.02,48.1,13.95,6.68,3.2,32.0,16.0,148.5,3.86,285.5,17.9,6.68,,6.52,3.28,,1.22,22.15,15.75,0.4,16.6,21.4,211.0,3.8,1341.41,2186.4,3519.2,129.71,1132.39,,2611.32,1740.88
2025-02-11,18.2,51.5,5.55,56.5,361.75,34.5,80.0,6.94,1.97,20.0,22.9,2.66,16.0,33.0,11.65,0.45,72.0,185.0,13.0,47.95,1.32,1.54,3385.0,1.05,4.66,8.02,35.65,200.0,240.0,45.15,4.46,1.68,6.66,4.0,6.0,5.38,400.0,1500.0,20.0,7.96,301.0,3.03,0.27,2.12,49.75,13.95,6.7,3.04,32.0,15.4,145.5,3.75,283.5,17.75,6.76,,6.52,3.23,,1.1,22.1,15.75,0.4,16.6,23.0,215.0,3.8,1340.81,2178.88,3514.41,129.22,1141.87,,2604.12,1736.08
2025-02-12,18.35,51.5,5.55,57.0,361.25,34.5,80.0,7.04,1.85,21.95,22.6,2.66,16.6,31.85,11.95,0.45,70.5,189.75,13.0,48.0,1.35,1.4,3385.0,0.95,4.66,7.7,35.95,200.0,240.0,44.9,4.48,1.66,6.76,4.0,6.0,5.32,396.0,1500.0,20.0,7.98,299.0,3.25,0.27,2.12,49.8,14.35,6.74,3.05,32.8,15.8,148.25,3.51,284.0,17.7,6.44,,7.1,3.1,,1.01,22.3,15.0,0.36,16.65,23.0,216.0,3.5,1351.53,2198.11,3539.82,129.66,1142.68,,2613.88,1743.26
2025-02-13,18.5,51.5,5.55,57.0,361.75,34.05,80.0,7.18,2.03,21.5,24.0,2.83,16.55,31.85,12.0,0.45,72.25,184.5,13.0,47.55,1.29,1.47,3455.0,0.86,4.66,7.96,35.95,200.0,240.0,45.05,4.5,1.68,6.76,4.0,6.0,5.34,396.0,1500.0,20.0,7.98,299.0,3.2,0.27,2.13,49.8,14.6,6.64,3.26,34.9,15.4,148.0,3.5,286.0,17.95,6.58,,7.1,3.27,,1.09,21.45,14.1,0.33,16.8,21.5,217.5,3.7,1348.17,2208.92,3536.07,130.16,1144.32,,2609.11,1739.41
2025-02-14,18.5,51.5,5.55,57.0,361.25,36.2,80.0,7.12,2.22,21.25,24.0,2.85,16.5,31.85,12.1,0.45,74.75,187.25,13.0,47.65,1.21,1.51,3455.0,0.86,4.66,7.98,36.05,200.0,240.0,45.2,4.59,1.67,6.82,4.0,6.0,5.32,396.0,1500.0,20.0,7.6,299.0,3.06,0.27,1.98,49.8,14.3,6.44,3.31,35.9,14.95,150.0,3.5,290.0,18.1,6.58,,7.0,3.26,,1.19,23.5,14.1,0.3,16.7,21.4,214.75,3.6,1354.66,2222.69,3555.75,131.05,1153.77,,2625.71,1747.76
2025-02-17,18.45,51.5,5.55,57.25,364.75,34.2,80.0,6.98,2.43,22.0,23.15,2.88,16.55,31.85,12.15,0.45,76.0,188.0,14.0,47.0,1.24,1.55,3455.0,0.93,4.66,7.96,36.0,200.0,240.0,45.05,4.76,1.69,6.9,4.0,6.0,5.4,396.0,1500.0,20.0,7.96,299.0,3.3,0.27,2.1,49.9,14.5,6.46,3.28,36.15,15.45,149.0,3.48,287.0,18.5,6.58,,7.24,3.29,,1.3,22.9,14.15,0.27,16.65,20.0,216.75,3.49,1358.25,2224.74,3561.07,131.91,1153.66,,2626.98,1751.32
2025-02-18,18.5,56.5,5.55,57.25,365.0,34.5,80.75,7.02,2.48,21.9,24.0,2.79,16.9,33.0,11.9,0.45,78.0,192.0,14.0,46.85,1.33,1.51,3455.0,0.96,4.66,7.7,35.95,200.0,230.0,45.1,4.78,1.69,7.0,4.0,6.0,5.32,396.0,1500.0,20.0,8.0,299.0,3.15,0.27,2.03,49.05,14.05,6.52,3.28,35.25,15.45,148.0,3.44,291.5,18.7,6.58,,6.86,3.19,,1.32,22.55,15.5,0.28,16.65,20.5,215.5,3.49,1366.58,2223.99,3577.81,132.73,1155.04,,2645.41,1762.24
2025-02-19,19.1,56.5,5.55,57.25,364.75,35.0,80.75,7.24,2.43,21.85,23.05,2.82,17.05,31.2,12.4,0.45,82.25,193.0,13.0,46.8,1.33,1.54,3455.0,0.95,4.66,7.98,35.65,202.0,230.0,45.0,4.74,1.69,7.0,4.0,6.0,5.34,399.75,1500.0,20.0,7.68,309.5,3.46,0.27,2.12,48.9,13.8,6.7,3.45,35.0,15.45,148.5,3.35,293.25,18.95,6.58,,7.5,3.12,,1.42,22.65,16.0,0.29,16.65,20.5,215.5,3.8,1376.9,2237.81,3603.14,133.86,1152.75,,2662.43,1770.84
2025-02-20,19.0,56.5,5.55,57.0,364.75,35.0,80.75,7.46,2.48,21.8,23.05,3.01,17.1,31.2,12.4,0.45,80.0,192.75,13.0,46.85,1.31,1.49,3455.0,0.93,4.66,8.0,35.35,204.25,230.0,44.9,4.85,1.71,7.0,4.0,6.0,5.4,399.75,1500.0,20.0,7.52,309.5,3.12,0.27,2.1,49.1,14.5,6.62,3.5,35.0,15.5,147.75,3.3,293.0,18.85,6.56,,7.6,3.12,,1.4,23.0,16.0,0.31,16.65,20.2,214.75,3.8,1375.48,2255.17,3597.66,133.63,1153.88,,2656.82,1767.11
2025-02-21,18.95,56.5,5.55,56.5,365.0,35.0,81.0,7.32,2.36,21.7,22.9,2.87,17.0,33.0,12.2,0.45,77.75,183.75,13.0,47.0,1.29,1.46,3455.0,0.9,4.66,7.84,35.35,204.25,230.0,43.95,4.91,1.81,6.98,4.0,6.0,5.42,399.75,1500.0,20.0,7.5,309.5,3.12,0.27,2.02,49.25,14.1,6.6,3.5,34.05,15.45,148.0,3.31,293.0,18.8,6.56,,7.38,3.15,,1.41,24.0,15.7,0.33,16.65,21.45,212.0,3.8,1361.23,2241.11,3566.84,132.81,1155.57,,2622.28,1744.13
2025-02-24,18.95,56.5,5.55,57.5,371.5,35.25,81.0,7.4,2.26,21.65,24.8,2.99,17.0,33.85,12.7,0.45,78.0,186.5,13.0,47.95,1.29,1.43,3455.0,0.92,4.66,8.02,35.05,202.0,230.0,44.95,4.96,1.82,7.0,4.0,6.0,5.46,399.75,1500.0,20.0,7.5,309.5,3.43,0.27,2.1,48.95,14.35,6.6,3.5,36.95,14.75,149.25,3.33,292.0,18.7,6.48,,7.3,3.08,,1.32,23.85,15.95,0.34,16.35,21.2,216.0,3.65,1371.9,2265.08,3590.24,133.26,1153.54,,2656.56,1767.62
2025-02-25,19.0,56.5,5.55,57.25,375.75,36.7,81.0,7.42,2.15,21.55,22.9,3.0,17.0,31.0,13.05,0.45,76.75,189.75,13.0,48.3,1.29,1.3,3455.0,0.85,4.66,7.92,35.45,205.0,229.5,44.9,4.95,1.8,7.0,4.0,6.0,5.44,399.75,1500.0,20.0,7.94,309.5,3.42,0.27,2.07,49.05,14.55,6.62,3.5,33.65,15.35,150.0,3.57,298.25,18.5,6.54,,7.3,3.25,,1.29,24.0,16.0,0.35,16.1,22.2,215.5,3.7,1375.25,2280.56,3602.8,133.26,1152.83,,2669.73,1776.38
2025-02-26,19.0,56.5,5.55,56.5,372.5,36.5,80.25,7.7,2.07,21.5,22.55,3.0,16.95,31.0,14.1,0.45,77.5,189.75,13.0,48.15,1.3,1.29,3455.0,0.87,4.66,8.2,35.8,210.0,221.0,44.7,4.95,1.79,6.98,4.0,6.0,5.5,399.75,1500.0,20.0,7.5,309.5,3.42,0.27,2.08,49.75,14.15,6.64,3.46,33.5,15.4,150.0,3.31,305.25,18.15,6.54,,6.58,3.2,,1.36,24.0,16.4,0.37,16.05,22.4,216.0,3.7,1370.3,2288.37,3597.89,132.64,1154.41,,2661.56,1770.94
2025-02-27,19.1,56.5,5.55,56.5,372.0,35.85,84.0,7.92,2.21,20.05,24.8,2.98,16.75,31.0,15.15,0.45,77.0,185.75,13.0,48.45,1.38,1.27,3455.0,0.89,4.66,8.0,35.8,210.0,230.0,44.8,4.93,1.8,6.98,4.0,6.0,5.5,410.0,1500.0,20.0,7.78,309.5,3.08,0.27,2.04,50.0,13.95,6.64,3.46,33.0,15.8,152.75,3.25,300.0,18.1,6.12,,7.12,3.09,,1.35,23.95,16.4,0.38,16.0,24.55,216.0,3.7,1367.56,2293.51,3596.05,132.35,1149.39,,2651.85,1766.53
2025-02-28,19.0,56.5,5.55,47.2,380.0,35.95,84.0,7.78,2.21,20.25,24.8,3.0,16.85,31.0,14.95,0.45,78.0,185.0,13.0,48.7,1.32,1.2,3455.0,0.85,4.66,8.04,35.95,205.25,230.0,44.95,4.96,1.81,6.94,4.0,6.0,5.5,410.0,1500.0,20.0,7.78,300.0,3.16,0.27,2.1,50.25,14.65,6.82,3.48,33.5,15.55,152.25,3.27,300.25,17.95,6.52,,7.42,3.28,,1.33,23.95,17.0,0.37,16.0,23.7,217.0,4.03,1366.92,2300.17,3595.08,132.13,1152.96,,2652.31,1767.52
2025-03-03,19.05,56.5,5.55,47.2,376.75,33.3,88.0,7.36,2.2,20.0,25.4,3.02,16.9,31.0,15.1,0.45,78.0,186.75,11.75,48.65,1.3,1.24,3455.0,0.89,4.66,8.0,36.0,214.25,230.0,44.6,4.97,1.8,6.88,4.0,6.0,5.5,410.0,1500.0,20.0,7.44,300.0,3.18,0.27,2.09,50.75,14.9,6.9,3.49,35.7,15.1,158.25,3.54,300.25,18.1,6.52,,7.54,3.28,,1.3,23.65,17.75,0.35,16.2,23.0,217.0,3.97,1371.74,2293.87,3612.83,132.59,1153.09,,2654.75,1769.15
2025-03-04,19.05,56.5,5.55,47.2,375.0,35.0,88.0,7.84,2.18,20.55,25.0,3.0,16.85,31.0,15.45,0.45,78.0,186.75,11.8,48.55,1.28,1.16,3455.0,0.87,4.66,7.94,36.0,214.25,230.0,44.55,5.02,1.81,6.78,4.0,6.0,5.44,410.0,1500.0,20.0,7.12,300.0,3.2,0.27,2.13,51.75,15.0,6.92,3.49,38.75,15.1,157.75,3.2,303.25,17.4,6.5,,7.18,3.32,,1.31,22.9,16.5,0.36,16.0,24.3,217.75,3.68,1362.48,2306.85,3594.1,131.04,1154.3,,2651.24,1766.81
