Date,ABSA Bank Kenya Plc,ABSA NewGold ETF,ARM Cement Plc,Africa Mega Agricorp Plc,BK Group Plc,BOC Kenya Plc,Bamburi Cement Ltd,Britam Holdings Plc,British American Tobacco Kenya Plc,CIC Insurance Group Ltd,Car and General (K) Ltd,Carbacid Investments Plc,Centum Investment Company Plc,Co-operative Bank of Kenya Ltd,Crown Paints Kenya Plc,Deacons (East Africa) Plc,Diamond Trust Bank Kenya Ltd,Eaagads Ltd,East African Breweries Ltd,East African Cables Plc,East African Portland Cement Ltd,Equity Group Holdings Plc,Eveready East Africa Ltd,Express Kenya Plc,Flame Tree Group Holdings Ltd,HF Group Ltd,Home Afrika Ltd,Homeboyz Entertainment Plc,I & M Holdings Plc,Jubilee Holdings Ltd,KCB Group Plc,KPLC-P4,KPLC-P7,Kakuzi Plc,Kapchorua Tea Kenya Plc,Kenya Airways Plc,Kenya Electricity Generating Company Plc,Kenya Power and Lighting Company Plc,Kenya Re-Insurance Corporation Ltd,Kurwitu Ventures Ltd,Laptrust Imara Income-REIT,Liberty Kenya Holdings Ltd,Limuru Tea Plc,Longhorn Publishers Plc,Mumias Sugar Company Ltd,NCBA Group Plc,NSE 10-Share Index,NSE 20-Share Index,NSE 25-Share Index,NSE All-Share Index,NSE Banking Sector Index,NSE Bonds Index,Nairobi Business Ventures Ltd,Nairobi Securities Exchange Plc,Nation Media Group Plc,Olympia Capital Holdings Ltd,Safaricom Plc,Sameer Africa Plc,Sanlam Kenya Plc,Sasini Plc,Satrix MSCI World Feeder ETF,Shri Krishana Overseas Plc,Stanbic Holdings Plc,Standard Chartered Bank Kenya Ltd,Standard Group Plc,TPS Eastern Africa (Serena) Ltd,TotalEnergies Marketing Kenya Plc,Trans-Century Plc,Uchumi Supermarket Plc,Umeme Ltd,Unga Group Ltd,WPP ScanGroup Plc,Williamson Tea Kenya Plc,Zamara Kenya Equity Index (KES),Zamara Kenya Equity Index (USD)
2025-08-11,19.95,3985.0,5.55,74.0,35.95,90.0,47.2,8.28,425.0,3.45,24.6,21.95,11.6,16.9,43.75,0.45,79.75,15.0,208.25,1.0,49.55,52.0,1.13,4.09,1.28,7.5,0.62,4.66,38.75,269.75,48.35,4.1,6.0,400.0,319.25,4.88,7.44,11.3,2.24,1500.0,20.0,10.9,310.0,2.95,0.27,66.75,1597.69,2590.7,4201.88,162.18,,1150.95,1.71,10.75,13.4,5.72,26.4,13.75,8.26,15.85,792.0,6.1,185.25,329.5,5.96,14.4,27.75,0.71,0.31,9.34,19.55,2.67,235.75,3267.1,2177.22
2025-08-12,19.95,3985.0,5.55,74.0,35.95,90.0,47.2,8.02,429.0,3.57,24.75,22.0,11.95,17.0,45.55,0.45,80.75,14.5,208.0,1.0,49.9,52.75,1.24,4.49,1.23,8.04,0.64,4.66,38.4,274.5,48.5,4.1,6.0,400.0,325.5,4.78,7.4,11.25,2.27,1500.0,20.0,11.15,310.25,2.94,0.27,66.5,1602.12,2607.39,4209.58,162.22,,1159.51,1.78,10.75,13.85,6.02,26.3,14.85,8.1,16.05,800.0,5.9,184.25,330.0,6.2,14.5,27.9,0.71,0.31,9.46,19.65,2.74,239.25,3275.92,2183.1
2025-08-13,19.8,3985.0,5.55,74.0,36.0,89.25,47.2,8.06,434.5,3.71,26.4,21.8,11.85,17.35,45.55,0.45,81.0,14.6,207.75,1.0,50.25,54.0,1.35,4.42,1.24,8.84,0.65,4.66,38.3,275.75,49.35,4.1,6.0,385.75,326.5,4.76,7.4,11.05,2.26,1500.0,20.0,11.35,310.25,2.85,0.27,65.25,1616.66,2629.39,4235.84,162.96,,1160.96,1.77,10.65,13.7,6.48,26.35,14.3,8.28,16.0,800.0,6.0,184.25,333.5,6.04,14.3,28.0,0.71,0.31,9.32,19.75,2.78,241.75,3309.17,2205.26
2025-08-14,20.0,3985.0,5.55,74.0,36.0,90.0,47.2,8.3,438.75,3.86,29.0,21.75,11.9,17.4,45.5,0.45,81.0,14.15,204.25,1.0,53.75,54.75,1.48,4.13,1.26,9.58,0.65,4.66,38.0,273.5,52.75,4.1,6.0,402.75,326.25,4.72,7.44,11.1,2.28,1500.0,20.0,11.5,310.25,2.82,0.27,65.75,1635.0,2664.29,4279.56,164.38,,1160.58,1.72,10.6,12.7,6.9,26.5,14.5,8.3,15.95,800.0,6.2,184.5,333.0,6.1,14.45,29.3,0.71,0.3,9.36,19.65,2.85,241.25,3367.29,2243.99
2025-08-15,19.95,3985.0,5.55,74.0,36.15,89.25,47.2,8.3,442.0,3.97,31.9,21.8,12.0,17.35,45.5,0.45,81.5,14.0,207.0,1.0,55.0,54.5,1.62,4.26,1.22,9.22,0.69,4.66,37.55,286.25,54.0,4.1,6.0,372.0,327.0,4.7,7.42,11.2,2.29,1500.0,20.0,11.35,310.25,2.87,0.27,64.75,1644.52,2670.48,4299.73,165.66,,1179.17,1.71,10.75,13.05,6.56,26.9,14.7,8.3,16.0,800.0,6.2,184.25,335.25,5.98,13.8,29.55,0.71,0.3,9.3,19.75,2.87,242.25,3398.43,2264.74
2025-08-18,19.9,3985.0,5.55,74.0,36.5,89.5,47.2,8.3,439.0,4.14,31.2,22.2,11.85,17.1,44.05,0.45,85.0,15.3,207.0,1.0,58.5,54.75,1.47,4.36,1.27,8.98,0.7,4.66,38.7,289.75,54.5,4.1,6.0,400.0,326.5,4.71,7.44,11.35,2.39,1500.0,20.0,11.45,310.25,2.84,0.27,65.0,1649.71,2689.51,4316.91,166.34,,1182.09,1.72,11.55,13.9,6.28,27.0,14.75,8.3,16.0,809.0,6.2,184.0,336.0,6.06,13.7,28.45,0.71,0.31,9.3,19.95,2.81,241.5,3407.69,2270.92
2025-08-19,19.6,3985.0,5.55,74.0,36.55,93.0,47.2,8.3,437.5,4.17,33.0,22.45,11.75,17.25,47.9,0.45,87.0,16.5,211.25,1.0,62.75,54.75,1.34,4.18,1.31,9.32,0.69,4.66,38.75,281.0,54.5,4.1,6.0,405.75,321.0,4.7,7.44,11.3,2.43,1500.0,20.0,11.0,310.25,2.82,0.27,64.5,1651.64,2700.67,4317.27,166.18,,1181.65,1.68,12.05,13.75,5.98,26.8,14.5,8.4,16.0,810.0,6.16,183.5,341.5,5.98,15.0,29.25,0.71,0.3,9.3,19.25,2.8,240.75,3409.86,2272.36
2025-08-20,19.6,4050.0,5.55,80.0,38.8,99.25,47.2,8.5,439.75,4.38,33.05,22.15,11.8,17.25,44.5,0.45,87.25,17.95,215.5,1.0,58.25,55.75,1.24,4.36,1.43,9.4,0.7,4.66,38.45,290.0,54.5,4.1,6.0,381.0,329.0,4.7,7.48,11.35,2.5,1500.0,20.0,10.5,310.25,3.02,0.27,64.0,1669.32,2728.26,4351.1,167.75,,1187.49,1.75,13.15,13.75,5.6,27.25,13.65,9.1,16.15,811.0,6.2,182.0,335.0,6.2,14.9,30.3,0.71,0.3,9.3,19.95,2.85,240.25,3438.26,2291.28
2025-08-21,19.9,3985.0,5.55,80.0,38.9,90.75,47.2,8.86,440.25,4.45,32.35,22.75,12.1,17.35,45.35,0.45,88.0,19.55,216.25,1.0,62.0,55.75,1.16,4.65,1.52,9.42,0.72,4.66,38.4,276.0,54.0,4.1,6.0,419.0,327.75,4.69,7.52,11.25,2.5,1500.0,20.0,11.05,310.25,2.95,0.27,62.0,1681.84,2733.31,4365.68,168.87,,1189.48,1.71,14.4,13.75,5.16,27.9,12.85,8.2,17.0,811.0,6.24,183.5,312.25,6.2,14.9,30.8,0.71,0.3,9.3,20.0,2.85,243.25,3444.4,2295.38
2025-08-22,19.95,3985.0,5.55,80.0,39.3,90.75,47.2,8.78,441.0,4.68,32.0,22.35,12.6,17.35,47.9,0.45,87.75,21.1,218.0,1.0,60.25,55.0,1.13,4.75,1.53,9.36,0.77,4.66,38.2,288.75,54.0,4.1,6.0,381.0,320.25,4.69,7.56,11.4,2.66,1500.0,20.0,11.05,310.25,2.8,0.27,62.25,1685.33,2758.62,4381.7,170.03,,1191.61,1.66,15.75,13.0,5.04,28.25,12.9,7.72,18.0,892.0,6.2,183.75,315.25,6.82,15.5,31.35,0.71,0.3,9.38,20.5,2.85,240.0,3451.81,2300.31
2025-08-25,19.85,3985.0,5.55,80.0,41.7,100.5,47.2,8.76,440.0,5.0,32.05,22.8,12.85,17.45,48.0,0.45,88.0,22.75,220.0,1.0,61.75,55.5,1.18,5.0,1.68,9.5,0.78,4.66,38.35,294.25,54.0,4.1,6.0,387.0,324.0,4.76,7.6,11.75,2.74,1500.0,20.0,11.1,310.25,2.8,0.27,62.5,1689.51,2792.72,4395.53,170.41,,1190.04,1.67,15.6,13.45,5.52,28.1,13.9,7.66,18.3,898.0,6.2,182.75,317.25,6.8,15.15,33.15,0.71,0.29,9.7,20.5,2.93,240.25,3457.4,2304.04
2025-08-26,19.9,3985.0,5.55,80.0,41.45,109.75,47.2,9.0,442.0,5.34,31.4,22.75,13.4,17.55,46.75,0.45,88.0,22.8,220.0,1.0,60.75,56.0,1.27,5.5,1.82,9.48,0.81,4.66,38.7,294.0,54.0,4.1,6.0,387.0,329.0,4.99,7.82,12.4,2.99,1500.0,20.0,11.05,310.25,2.73,0.27,63.5,1702.39,2845.04,4432.38,172.35,,1190.39,1.67,14.7,13.85,5.54,28.5,15.2,8.14,18.15,845.0,6.2,183.75,320.0,6.78,15.15,31.75,0.71,0.29,10.05,20.35,2.92,242.5,3482.0,2320.43
2025-08-27,20.0,4090.0,5.55,80.0,41.3,119.5,47.2,8.96,440.0,4.84,29.25,23.1,13.75,17.55,48.35,0.45,89.0,22.55,215.5,1.0,61.75,56.0,1.35,5.58,1.84,9.66,0.88,4.66,38.55,274.75,53.75,4.1,6.0,400.5,323.25,4.0,8.0,12.65,2.94,1500.0,20.0,10.95,310.25,2.8,0.27,63.75,1696.65,2837.16,4415.86,171.57,,1187.57,1.66,14.15,13.2,5.16,28.45,15.75,8.18,17.85,821.0,6.2,183.25,319.5,6.6,15.15,33.85,0.71,0.3,9.94,20.45,2.84,250.0,3471.85,2313.67
2025-08-28,20.0,4100.0,5.55,72.0,40.25,126.5,47.2,8.84,440.25,4.78,30.4,24.6,13.75,17.65,47.3,0.45,90.0,23.4,220.25,1.0,61.75,56.0,1.36,6.02,1.72,9.54,0.86,4.66,38.4,288.5,54.0,4.1,6.0,425.5,329.0,3.84,8.28,12.7,2.97,1500.0,20.0,10.4,310.25,2.96,0.27,63.0,1705.79,2839.52,4432.56,172.05,,1182.55,1.67,14.2,13.5,5.04,28.55,15.05,8.52,17.7,820.0,6.2,184.25,318.0,6.28,13.95,33.5,0.71,0.3,9.56,19.7,2.86,245.0,3490.06,2325.81
2025-08-29,20.1,4105.0,5.55,72.0,40.8,124.75,47.2,9.02,427.25,4.73,31.4,27.0,13.0,17.8,47.85,0.45,89.75,21.4,218.25,1.0,60.75,56.0,1.4,6.62,1.56,9.58,0.88,4.66,38.65,294.5,54.25,4.1,6.0,387.0,327.0,3.74,8.76,12.8,2.99,1500.0,20.0,10.9,310.25,2.99,0.27,64.25,1709.51,2845.64,4443.4,172.6,,,1.62,14.6,13.3,5.0,28.6,15.65,8.2,17.05,815.0,6.2,182.5,320.0,6.32,14.7,34.95,0.71,0.3,9.5,20.5,2.84,250.5,3497.1,2330.49
2025-09-01,20.5,4100.0,5.55,72.0,39.9,121.5,47.2,8.6,410.0,4.63,31.1,26.7,13.75,17.8,48.0,0.45,90.25,20.95,218.25,1.0,56.75,56.0,1.37,6.1,1.49,9.6,0.97,4.66,39.05,295.0,54.25,4.1,6.0,395.5,311.75,3.75,9.5,13.6,3.23,1500.0,20.0,10.95,310.25,3.0,0.27,65.0,1720.02,2874.69,4466.68,173.64,,1191.24,1.61,15.0,13.05,4.85,28.8,16.05,8.04,17.0,822.0,6.2,183.75,319.25,6.04,14.85,34.85,0.71,0.29,9.46,20.6,2.75,245.25,3514.16,2341.86
2025-09-02,20.55,4185.0,5.55,72.0,37.55,126.5,47.2,8.4,412.5,4.84,32.5,26.55,13.7,18.2,47.4,0.45,90.5,22.95,220.0,1.0,58.5,56.0,1.42,6.6,1.44,9.96,1.05,4.66,39.95,300.0,54.0,4.1,6.0,390.0,327.0,3.69,10.2,14.4,3.48,1500.0,20.0,10.7,310.25,2.97,0.27,65.5,1736.05,2914.06,4499.55,175.21,,1183.7,1.62,15.25,13.0,5.3,29.1,16.8,8.08,17.2,814.0,6.46,183.0,320.0,5.92,15.0,35.05,0.71,0.29,9.52,20.1,2.7,245.0,3536.21,2356.56
2025-09-03,20.65,4265.0,5.55,68.0,39.9,126.0,47.2,8.22,410.25,5.06,32.5,26.2,13.55,18.45,48.0,0.45,99.5,20.8,224.5,1.0,57.75,56.0,1.36,7.24,1.35,10.9,1.15,4.66,40.0,300.5,53.75,4.1,6.0,385.0,312.25,3.69,9.66,14.25,3.62,1500.0,20.0,10.8,310.0,3.02,0.27,66.0,1758.14,2959.67,4555.9,178.04,,1191.33,1.61,16.2,13.3,5.38,29.95,16.45,7.92,16.7,807.0,6.18,182.0,325.75,6.0,15.0,35.05,0.71,0.3,9.54,20.0,2.79,241.25,3567.31,2377.29
2025-09-04,20.85,4265.0,5.55,72.0,39.55,126.25,47.2,8.68,415.5,5.3,32.45,25.7,13.7,19.2,49.65,0.45,103.0,20.85,223.25,1.0,53.5,55.5,1.4,7.94,1.44,11.0,1.24,4.66,40.55,304.75,50.5,4.1,6.0,395.0,324.5,3.73,9.66,14.0,3.46,1500.0,20.0,10.95,310.0,2.95,0.27,66.0,1751.95,2973.85,4546.06,178.08,,1189.83,1.59,16.1,13.0,5.4,30.0,16.3,8.16,17.4,811.0,6.2,179.5,334.0,5.92,15.15,35.3,0.71,0.3,9.92,20.6,2.86,245.5,3586.36,2390.91
2025-09-05,20.75,4275.0,5.55,72.0,39.3,129.5,47.2,8.86,428.75,5.3,32.9,24.4,13.7,20.3,50.25,0.45,104.0,19.55,222.0,1.0,54.5,55.5,1.3,8.42,1.48,11.0,1.35,4.66,40.15,305.25,51.0,4.1,6.0,390.0,326.75,4.02,9.8,13.5,3.17,1500.0,20.0,11.0,310.0,2.99,0.27,66.0,1758.49,2968.82,4555.47,178.28,,1192.69,1.63,15.7,13.35,5.18,29.95,16.6,8.58,17.65,818.0,6.42,180.25,325.0,6.2,15.3,35.15,0.71,0.31,10.0,20.25,2.86,245.0,3601.43,2400.02
2025-09-08,20.8,4275.0,5.55,72.0,38.65,129.5,47.2,8.88,435.25,5.56,33.5,24.8,13.6,21.0,50.25,0.45,104.75,19.55,221.75,1.0,54.75,55.0,1.36,9.12,1.5,11.0,1.47,4.66,41.2,310.75,51.25,4.1,6.0,423.0,327.0,4.4,10.05,14.1,3.0,1500.0,20.0,11.4,310.0,2.82,0.27,68.5,1754.62,2975.81,4556.57,176.82,,1184.78,1.64,15.6,13.45,5.54,29.25,15.75,8.52,18.0,817.0,6.86,183.75,292.75,6.0,15.25,35.35,0.71,0.31,10.2,20.0,2.89,245.0,3573.6,2382.4
2025-09-09,21.7,4400.0,5.55,72.0,37.5,129.5,47.2,8.58,444.75,5.32,34.6,24.95,13.9,21.45,50.0,0.45,105.0,19.6,224.0,1.0,54.5,55.25,1.36,9.88,1.6,11.0,1.59,4.66,42.1,319.75,51.75,4.1,6.0,421.5,320.5,4.38,10.1,14.5,3.29,1500.0,20.0,11.2,310.0,2.96,0.27,68.25,1772.82,3001.82,4593.02,177.52,,1189.88,1.57,15.6,13.5,5.42,29.1,15.85,8.68,18.1,797.0,7.54,181.75,299.25,5.76,15.15,37.6,0.71,0.31,10.1,20.5,3.0,245.0,3602.41,2400.68
2025-09-10,22.65,4390.0,5.55,72.0,37.0,129.75,47.2,8.74,447.0,5.18,36.45,25.85,14.0,21.25,51.0,0.45,106.0,20.5,224.75,1.0,54.0,55.25,1.38,9.12,1.76,10.95,1.67,4.66,44.0,318.0,52.25,4.1,6.0,422.0,326.25,4.36,10.0,14.55,3.6,1500.0,20.0,11.1,310.0,3.0,0.27,69.5,1787.92,3035.87,4636.25,178.78,,1182.31,1.66,15.65,13.6,5.4,29.15,15.95,8.9,18.45,821.0,7.54,181.75,310.25,6.0,15.75,37.95,0.71,0.32,10.05,21.55,3.04,246.0,3625.14,2415.82
2025-09-11,23.0,4380.0,5.55,72.0,37.35,128.25,47.2,8.7,446.0,5.26,38.6,26.15,13.8,21.0,51.0,0.45,105.0,19.05,224.25,1.0,53.0,54.75,1.35,8.48,1.91,11.0,1.77,4.66,44.25,306.5,53.0,4.1,6.0,388.5,327.0,4.37,9.86,14.3,3.46,1500.0,20.0,11.05,310.0,2.94,0.27,70.0,1788.44,3028.96,4638.33,178.82,,1188.72,1.63,15.8,13.9,5.12,29.2,15.45,9.26,18.6,822.0,8.24,182.25,311.25,6.16,16.5,37.75,0.71,0.33,9.82,21.4,2.91,240.0,3629.92,2419.01
2025-09-12,23.05,4390.0,5.55,72.0,37.7,121.25,47.2,8.88,442.0,5.4,38.85,24.0,13.95,19.9,51.0,0.45,105.25,20.35,223.0,1.0,54.0,54.25,1.34,8.88,1.91,11.0,1.69,4.66,43.75,310.75,53.0,4.1,6.0,422.0,327.0,4.34,9.56,14.4,3.33,1500.0,20.0,11.0,310.0,2.86,0.27,72.5,1776.19,3018.52,4626.68,178.69,,1189.55,1.65,15.5,13.8,5.08,29.45,14.1,9.18,18.1,822.0,8.2,180.25,304.5,6.08,17.7,37.55,0.71,0.34,9.54,21.8,2.88,241.0,3612.33,2407.29
2025-09-15,23.0,4390.0,5.55,72.0,38.0,127.75,47.2,8.8,429.0,5.28,36.7,24.6,13.95,20.8,50.75,0.45,105.0,20.8,223.5,1.0,56.0,54.0,1.32,8.02,1.79,11.0,1.66,4.66,43.55,320.0,53.0,4.1,6.0,395.5,326.75,4.29,9.92,14.5,3.4,1500.0,20.0,11.0,310.0,2.94,0.27,73.0,1782.64,3027.44,4640.1,179.02,,1195.98,1.65,14.95,14.0,5.08,29.4,14.95,9.14,18.55,828.0,7.92,181.0,306.25,6.0,17.5,38.0,0.71,0.33,8.98,21.7,2.83,241.75,3621.14,2413.16
2025-09-16,23.3,4390.0,5.55,72.0,37.1,122.75,47.2,8.88,432.5,5.18,39.25,25.3,13.9,20.3,49.4,0.45,105.0,20.65,220.0,1.0,58.5,54.0,1.36,7.94,1.73,10.9,1.51,4.66,43.55,320.0,53.0,4.1,6.0,395.5,327.0,4.23,9.62,14.45,3.36,1500.0,20.0,11.0,320.0,2.82,0.27,74.75,1773.76,3005.44,4628.26,178.06,,1197.84,1.67,14.75,13.8,5.08,29.3,14.15,9.46,19.0,828.0,8.18,180.25,291.25,6.0,17.2,37.1,0.71,0.35,8.62,22.05,2.72,240.5,3597.67,2398.45
2025-09-17,23.3,4430.0,5.55,65.0,38.05,125.25,47.2,8.94,430.25,4.93,37.75,25.3,14.15,20.35,50.0,0.45,104.5,19.75,220.0,1.0,59.0,54.0,1.39,7.18,1.6,10.75,1.37,4.66,43.5,320.0,53.0,4.1,6.0,412.0,327.0,4.06,9.52,14.4,3.23,1500.0,20.0,10.5,310.0,2.96,0.27,72.0,1773.69,2987.99,4613.42,177.6,,1192.66,1.63,14.15,13.2,5.04,29.35,13.75,9.4,18.6,830.0,8.2,180.25,289.75,6.1,16.0,35.45,0.71,0.35,8.42,22.4,2.75,245.0,3606.2,2403.2
2025-09-18,22.75,4430.0,5.55,65.0,38.0,125.0,47.2,8.66,430.0,4.71,37.2,24.4,14.25,19.8,51.5,0.45,104.75,19.05,214.5,1.0,59.25,53.75,1.4,7.88,1.64,10.2,1.24,4.66,43.25,319.25,53.25,4.1,6.0,421.25,311.5,3.99,9.3,14.4,3.19,1500.0,20.0,10.2,341.0,2.98,0.27,71.0,1746.02,2945.51,4552.16,175.02,,1192.72,1.63,14.0,13.55,5.5,28.8,14.5,9.46,19.45,833.0,8.5,180.75,285.25,6.1,16.0,35.35,0.71,0.35,8.34,22.3,2.89,244.5,3564.03,2375.1
2025-09-19,21.25,4430.0,5.55,65.0,38.55,124.25,47.2,8.8,415.0,4.32,36.65,25.1,14.35,19.15,49.4,0.45,104.75,20.0,211.75,1.0,57.25,54.0,1.42,8.24,1.69,10.1,1.12,4.66,43.0,324.25,53.75,4.1,6.0,424.75,327.0,4.06,9.1,14.25,3.14,1500.0,20.0,10.25,340.75,3.0,0.27,68.5,1725.26,2903.15,4499.62,173.5,,1191.12,1.63,14.2,13.15,5.5,28.7,14.9,9.1,19.0,832.0,8.36,181.25,284.0,6.0,16.85,34.15,0.71,0.35,8.34,23.25,2.83,241.0,3537.45,2357.39
2025-09-22,20.2,4490.0,5.55,65.0,38.6,120.75,47.2,8.94,419.0,4.12,35.6,25.35,14.45,18.95,51.0,0.45,104.75,19.75,211.75,1.0,57.25,54.25,1.42,8.14,1.72,10.05,1.01,4.66,42.9,313.5,54.25,4.1,6.0,396.0,327.0,4.0,9.2,14.3,3.17,1500.0,20.0,10.25,374.75,3.02,0.27,70.0,1718.46,2902.38,4494.26,173.4,,1193.93,1.65,14.05,13.05,5.46,28.7,15.2,9.16,19.0,834.0,8.32,182.75,287.0,5.82,15.65,34.6,0.71,0.34,7.62,21.5,2.89,236.75,3541.37,2360.0
2025-09-23,20.0,4470.0,5.55,65.0,38.55,120.75,47.2,8.96,428.75,4.28,35.5,25.3,14.45,18.95,53.0,0.45,104.75,20.0,214.75,1.0,58.25,54.75,1.43,7.4,1.71,10.3,0.94,4.66,42.8,320.0,55.5,4.1,6.0,425.5,326.5,4.01,9.14,14.15,3.18,1500.0,20.0,10.5,374.75,3.02,0.27,70.0,1731.24,2916.97,4520.79,174.32,,1191.85,1.68,13.75,13.0,5.5,28.9,15.4,9.04,18.75,842.0,8.48,181.25,285.25,5.44,15.95,34.7,0.71,0.35,6.94,20.0,2.88,238.25,3573.59,2382.4
2025-09-24,20.35,4470.0,5.55,65.0,38.55,123.0,47.2,9.0,428.75,4.6,37.4,25.3,15.45,20.35,53.5,0.45,105.0,19.85,215.25,1.0,57.0,57.0,1.45,8.0,1.7,10.35,1.01,4.66,42.8,315.0,57.5,4.1,6.0,404.75,327.0,4.01,9.0,14.05,3.19,1500.0,20.0,10.55,374.75,3.02,0.27,70.0,1773.91,2962.3,4606.8,177.13,,1166.2,1.71,13.95,13.0,5.46,29.35,15.5,8.96,18.65,900.0,7.98,180.5,285.0,5.98,15.45,35.0,0.71,0.35,6.98,21.5,2.95,240.0,3660.64,2440.43
2025-09-25,20.7,4535.0,5.55,65.0,37.95,124.5,47.2,8.94,425.0,4.8,37.45,25.35,15.5,21.4,54.25,0.45,105.0,18.0,214.0,1.0,57.5,57.0,1.42,7.78,1.7,10.75,1.11,4.66,42.85,320.0,57.0,4.51,6.0,413.5,329.0,4.04,8.88,13.7,3.18,1500.0,20.0,10.5,380.0,3.03,0.27,70.0,1784.79,2974.45,4629.87,177.8,,1163.91,1.64,13.9,12.95,5.4,29.45,15.55,9.02,18.7,838.0,8.1,183.0,285.0,5.58,15.45,34.8,0.71,0.35,7.04,23.45,2.96,240.75,3669.47,2445.36
2025-09-26,20.6,4755.0,5.55,65.0,38.6,123.75,47.2,8.94,428.0,4.91,35.4,25.35,15.15,21.15,57.0,0.45,104.5,20.0,215.0,1.0,59.5,58.0,1.41,7.82,1.61,10.8,1.22,4.66,42.95,320.25,57.0,4.51,6.0,413.5,327.0,3.99,8.82,13.95,3.18,1500.0,20.0,10.85,376.0,3.01,0.27,69.0,1788.35,2978.63,4634.69,177.89,,1164.81,1.61,14.05,13.8,5.68,29.4,15.7,8.92,18.9,831.0,8.22,183.25,285.0,5.54,15.45,32.15,0.71,0.34,7.62,24.25,2.82,248.25,3677.87,2450.96
2025-09-29,20.75,4595.0,5.55,65.0,38.25,122.0,47.2,8.86,428.0,4.96,38.45,25.35,15.15,20.95,57.5,0.45,104.25,20.2,214.0,1.0,59.25,57.75,1.41,7.24,1.68,10.45,1.32,4.66,43.0,315.0,56.75,4.51,6.0,423.75,334.0,3.97,8.72,13.75,3.16,1500.0,20.0,10.95,380.0,2.99,0.27,69.25,1776.86,2964.45,4612.52,176.68,,1174.14,1.62,14.95,13.1,5.82,29.0,15.7,8.94,18.8,828.0,8.08,184.25,284.75,5.98,15.35,34.4,0.71,0.37,7.94,24.9,2.98,264.5,3656.02,2436.4
2025-09-30,21.5,4620.0,5.55,65.0,38.4,121.0,47.2,8.92,427.5,4.85,38.85,25.7,15.25,21.4,59.5,0.45,104.5,20.55,211.0,1.0,58.75,58.0,1.41,7.92,1.6,10.65,1.24,4.66,43.0,314.25,56.75,4.51,6.0,424.5,365.5,3.91,8.62,13.95,3.16,1500.0,20.0,10.95,380.0,3.02,0.27,69.0,1783.31,2972.64,4624.72,176.74,,1179.47,1.67,14.75,13.35,5.96,28.9,15.0,9.0,18.55,830.0,8.26,184.25,284.0,5.9,15.0,34.0,0.71,0.38,8.02,24.1,2.91,275.0,3662.07,2441.38
2025-10-01,21.5,4680.0,5.55,65.0,37.4,120.0,47.2,8.88,428.25,4.84,41.35,26.8,15.55,21.0,58.0,0.45,104.75,20.4,211.75,1.0,58.0,58.0,1.4,7.92,1.68,10.7,1.25,4.66,42.95,319.75,56.5,4.51,6.0,422.25,399.75,3.94,8.66,14.4,3.16,1500.0,20.0,11.0,380.0,3.03,0.27,69.75,1786.22,2985.91,4651.32,178.16,,1181.3,1.61,14.8,13.0,6.52,29.3,14.8,9.22,18.5,811.0,8.06,194.25,284.25,5.9,16.4,34.05,0.71,0.41,8.82,24.0,2.87,302.5,3674.04,2448.41
2025-10-02,22.0,4680.0,5.55,65.0,37.25,123.0,47.2,8.96,421.75,4.87,41.9,26.75,15.5,20.85,61.25,0.45,105.0,20.85,213.0,1.0,58.75,58.0,1.39,8.06,1.62,10.65,1.31,4.66,42.95,320.0,57.0,4.51,6.0,426.0,390.75,3.94,9.12,14.75,3.18,1500.0,20.0,10.95,380.0,3.3,0.27,70.0,1794.31,3004.28,4672.29,178.96,,1177.71,1.61,14.7,13.25,6.44,29.35,15.6,9.14,18.75,838.0,8.18,197.25,284.0,5.9,16.6,33.85,0.71,0.39,8.88,23.9,2.91,324.25,3693.43,2462.29
2025-10-03,22.05,4675.0,5.55,65.0,38.5,125.0,47.2,8.92,428.25,4.87,45.5,26.7,15.6,20.7,60.25,0.45,105.0,20.9,213.0,1.0,59.25,58.25,1.4,8.0,1.67,10.5,1.28,4.66,42.95,322.75,57.0,4.51,6.0,438.0,385.75,3.91,10.0,15.5,3.19,1500.0,20.0,10.9,379.0,3.22,0.27,70.75,1790.15,3030.95,4668.95,178.5,,1160.97,1.69,14.9,13.25,7.04,28.9,15.15,9.0,18.85,846.0,8.16,197.5,284.0,5.9,16.7,33.8,0.71,0.39,8.92,22.9,2.95,325.75,3693.64,2461.48
2025-10-06,22.05,4755.0,5.55,65.0,38.5,124.75,47.2,8.9,433.5,4.88,49.05,26.9,15.7,20.85,61.0,0.45,104.75,21.65,214.0,1.0,59.5,58.5,1.4,7.56,1.67,10.65,1.26,4.66,42.8,325.0,56.5,4.51,6.0,416.75,413.5,3.89,9.58,15.15,3.17,1500.0,20.0,10.85,380.0,3.25,0.27,70.0,1787.02,3022.14,4659.81,177.67,164.75,1160.95,1.63,14.95,13.6,7.04,28.65,15.05,9.0,18.9,846.0,8.18,197.5,283.75,5.82,16.05,34.5,0.71,0.39,8.74,23.25,2.95,334.5,3681.58,2453.43
